iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
194,0,12,1379.42,12,1543.15,0,3,0,255.617,0.19686,0.209721,0.201153,0.392266,0.168819,0.215526,0.433366,0.182288
195,0,12,1379.42,12,1532.33,0,0,13,255.49,0.176293,0.215079,0.20629,0.402338,0.172304,0.219985,0.442394,0.165317
196,0,12,1379.42,12,1532.33,1,2,0,255.362,0.198866,0.209172,0.200624,0.391338,0.196294,0.213596,0.429605,0.160506
197,0,12,1379.42,12,1532.33,3,2,0,255.234,0.204515,0.18665,0.206324,0.40251,0.213254,0.232055,0.380324,0.174367
198,0,12,1379.42,12,1532.33,1,1,0,255.107,0.220966,0.20166,0.22292,0.354455,0.229099,0.249301,0.334286,0.187315
199,0,12,1379.42,12,1532.33,3,2,0,254.979,0.227108,0.179434,0.229117,0.364342,0.238254,0.219283,0.34767,0.194792
200,0,12,1379.42,12,1532.33,0,3,0,254.851,0.243211,0.192148,0.245363,0.319279,0.254035,0.233804,0.304475,0.207686
201,0,12,1379.42,12,1532.33,0,1,0,254.724,0.213392,0.199707,0.255028,0.331873,0.26183,0.240973,0.313829,0.183368
202,0,12,1379.42,12,1532.33,2,2,0,254.597,0.188901,0.205913,0.262966,0.342221,0.271885,0.211825,0.325893,0.190397
203,0,12,1379.42,12,1532.33,3,3,0,254.469,0.197005,0.21475,0.231299,0.356945,0.288389,0.224672,0.284998,0.20194
204,0,12,1379.42,12,1532.33,0,2,0,254.342,0.210411,0.229368,0.247047,0.313175,0.296946,0.231327,0.293454,0.178272
205,0,12,1379.42,12,1532.33,2,1,0,254.215,0.186094,0.236425,0.254651,0.32283,0.312707,0.243593,0.255984,0.187716
206,0,12,1379.42,12,1532.33,1,1,0,254.088,0.193762,0.246179,0.223889,0.33617,0.324723,0.214561,0.265809,0.194908
207,0,12,1379.42,12,1527.25,3,2,13,253.961,0.201148,0.217397,0.232431,0.349024,0.334623,0.190644,0.273902,0.20083
208,0,12,1379.42,12,1527.25,1,1,0,253.834,0.195596,0.2114,0.226022,0.366982,0.325132,0.185216,0.294539,0.195114
209,0,12,1379.42,12,1523.12,3,2,13,253.707,0.201118,0.189083,0.232409,0.37739,0.332844,0.165915,0.301519,0.199722
210,0,12,1379.42,12,1523.12,3,2,0,253.58,0.195247,0.183561,0.225632,0.39556,0.32353,0.16125,0.321107,0.194113
211,0,12,1379.42,12,1523.12,1,0,0,253.453,0.210038,0.197464,0.242731,0.349767,0.342481,0.170672,0.281384,0.205463
212,0,12,1379.42,12,1490.55,3,1,13,253.327,0.215405,0.176911,0.248942,0.358742,0.301126,0.181397,0.299096,0.218382
213,0,12,1379.42,12,1490.55,2,0,0,253.2,0.20923,0.171832,0.241811,0.377127,0.293384,0.202459,0.291405,0.212753
214,0,12,1379.42,12,1490.55,2,2,0,253.073,0.216491,0.177788,0.215461,0.39026,0.256352,0.213062,0.306689,0.223898
215,0,12,1379.42,12,1490.55,3,1,0,252.947,0.22252,0.182732,0.193573,0.401175,0.270427,0.224751,0.268638,0.236184
216,0,12,1379.42,12,1454.8,3,0,13,252.82,0.239457,0.196634,0.208302,0.355608,0.279942,0.197481,0.27809,0.244487
217,0,12,1379.42,12,1454.8,0,0,0,252.694,0.23245,0.190872,0.2022,0.374479,0.298254,0.19245,0.271025,0.23827
218,0,12,1379.42,12,1500.39,0,2,9,252.568,0.207718,0.197008,0.208703,0.38657,0.261182,0.202609,0.285351,0.250858
219,0,12,1379.42,12,1512.85,0,1,9,252.441,0.217462,0.194572,0.206125,0.381841,0.26076,0.202271,0.286518,0.250451
220,0,12,1379.42,12,1431.86,2,2,13,252.315,0.226514,0.192308,0.203729,0.377449,0.258605,0.208859,0.284157,0.248379
221,0,12,1379.42,12,1431.86,2,0,0,252.189,0.219707,0.186523,0.227625,0.366145,0.251929,0.203458,0.302649,0.241965
222,0,12,1379.42,12,1505.85,1,2,9,252.063,0.22664,0.192402,0.203221,0.377737,0.221941,0.211605,0.314792,0.251662
223,0,12,1379.42,12,1505.85,2,0,0,251.937,0.223805,0.20247,0.200675,0.37305,0.22167,0.211345,0.315624,0.251362
224,0,12,1379.42,12,1505.85,0,3,0,251.811,0.229414,0.20754,0.180608,0.382438,0.196994,0.218035,0.325642,0.259328
225,0,12,1379.42,12,1505.85,0,3,0,251.685,0.205432,0.213987,0.186214,0.394367,0.204923,0.226815,0.338783,0.229479
226,0,12,1379.42,12,1494.87,3,2,13,251.559,0.185474,0.219351,0.190875,0.4043,0.211492,0.234091,0.349678,0.20474
227,0,12,1379.42,12,1494.87,2,2,0,251.433,0.179429,0.212209,0.184656,0.423707,0.204936,0.226839,0.369834,0.198392
228,0,12,1379.42,12,1494.87,3,2,0,251.308,0.182957,0.216389,0.168543,0.432112,0.218683,0.24206,0.327558,0.211699
229,0,12,1379.42,12,1494.87,3,1,0,251.182,0.198026,0.234219,0.182421,0.385335,0.231333,0.256067,0.288658,0.223943
230,0,12,1379.42,12,1494.87,3,0,0,251.056,0.212166,0.250952,0.195444,0.341438,0.24082,0.225544,0.30051,0.233126
231,0,12,1379.42,12,1494.87,0,3,0,250.931,0.225229,0.266412,0.207474,0.300884,0.21329,0.233717,0.311417,0.241575
232,0,12,1379.42,12,1490.65,3,1,13,250.805,0.19955,0.275243,0.214341,0.310865,0.220889,0.242049,0.322537,0.214525
233,0,12,1379.42,12,1490.65,3,0,0,250.68,0.193879,0.267439,0.208253,0.330428,0.214163,0.265105,0.31274,0.207991
234,0,12,1379.42,12,1490.65,0,3,0,250.555,0.205296,0.283206,0.22052,0.290978,0.191321,0.272811,0.321841,0.214027
235,0,12,1379.42,12,1490.65,1,0,0,250.429,0.182501,0.291333,0.226836,0.29933,0.196757,0.280581,0.331019,0.191644
236,0,12,1379.42,12,1398.79,2,2,13,250.304,0.191597,0.25597,0.238153,0.31428,0.1774,0.287344,0.339008,0.196248
237,0,12,1379.42,12,1403.84,3,2,9,250.179,0.185966,0.248461,0.2605,0.305073,0.171698,0.278134,0.360226,0.189943
238,0,12,1379.42,12,1403.84,1,3,0,250.054,0.185508,0.247863,0.259876,0.306752,0.171219,0.277384,0.36198,0.189417
239,0,12,1379.42,12,1425.55,3,1,9,249.929,0.192544,0.219284,0.269752,0.318419,0.174851,0.283297,0.369715,0.172136
240,0,12,1379.42,12,1425.55,0,2,9,249.804,0.192061,0.218739,0.269093,0.320107,0.173141,0.290252,0.366154,0.170452
241,0,12,1379.42,12,1425.55,1,1,0,249.679,0.201314,0.216225,0.26601,0.316451,0.17266,0.289475,0.367888,0.169978
242,0,12,1379.42,12,1424.16,0,2,13,249.554,0.207288,0.192923,0.273919,0.325871,0.18026,0.258142,0.384139,0.177459
243,0,12,1379.42,12,1424.16,2,3,0,249.429,0.230654,0.187223,0.265845,0.316277,0.173868,0.249006,0.405959,0.171166
244,0,12,1379.42,12,1424.16,0,3,0,249.305,0.240317,0.195059,0.235076,0.329548,0.176655,0.253015,0.412535,0.157795
245,0,12,1379.42,12,1424.16,3,1,0,249.18,0.21402,0.201799,0.243208,0.340972,0.179007,0.256402,0.418099,0.146492
246,0,12,1379.42,12,1413.78,3,3,13,249.055,0.226854,0.213898,0.257798,0.30145,0.184972,0.231556,0.432104,0.151368
247,0,12,1379.42,12,1413.78,0,2,0,248.931,0.220215,0.207636,0.250261,0.321888,0.179141,0.224266,0.418554,0.178039
248,0,12,1379.42,12,1409.62,2,1,13,248.806,0.19681,0.213858,0.25777,0.331562,0.192664,0.241207,0.37465,0.191479
249,0,12,1379.42,12,1409.62,0,3,0,248.682,0.190616,0.20713,0.281095,0.32116,0.186053,0.267196,0.361842,0.184908
250,0,12,1379.42,12,1409.62,2,2,0,248.558,0.171668,0.211967,0.287676,0.328688,0.18979,0.272583,0.36916,0.168467
251,0,12,1379.42,12,1409.62,1,1,0,248.433,0.179585,0.221751,0.254774,0.343891,0.20208,0.290254,0.328295,0.179371
252,0,12,1379.42,12,1409.62,2,3,0,248.309,0.184787,0.199143,0.262172,0.353898,0.211365,0.257611,0.343414,0.187609
253,0,12,1374.28,12,1374.28,2,2,33,248.185,0.19178,0.206683,0.234199,0.367338,0.215798,0.263024,0.35065,0.170528
254,0,12,1374.28,12,1374.28,2,3,0,248.061,0.163133,0.175813,0.348545,0.312509,0.174332,0.212491,0.475423,0.137754
255,0,12,1374.28,12,1374.28,1,2,0,247.937,0.173177,0.18664,0.308389,0.331793,0.175797,0.214286,0.479516,0.1304
256,0,12,1374.28,12,1374.28,0,2,0,247.813,0.176974,0.168726,0.315187,0.339112,0.191449,0.233374,0.433176,0.142002
257,0,12,1374.28,12,1374.28,2,0,0,247.689,0.160808,0.172022,0.321385,0.345785,0.206421,0.251635,0.388847,0.153097
258,0,12,1374.28,12,1374.28,1,1,0,247.565,0.169439,0.181257,0.284903,0.3644,0.187987,0.257474,0.397905,0.156634
259,0,12,1374.28,12,1374.28,1,2,0,247.441,0.172697,0.165431,0.29041,0.371462,0.194349,0.232289,0.411433,0.16193
260,0,12,1374.28,12,1374.28,3,1,0,247.318,0.175427,0.152146,0.295033,0.377394,0.208455,0.249158,0.36871,0.173677
261,0,12,1374.28,12,1374.28,2,2,0,247.194,0.187063,0.162232,0.314634,0.336071,0.215319,0.224399,0.380894,0.179389
262,0,12,1374.28,12,1374.28,0,0,0,247.07,0.196737,0.170617,0.279154,0.353493,0.22944,0.239116,0.340298,0.191146
263,0,12,1374.28,12,1383.67,3,2,9,246.947,0.178715,0.174428,0.285417,0.36144,0.206702,0.246167,0.350357,0.196773
264,0,12,1374.28,12,1383.67,0,2,9,246.823,0.177865,0.173597,0.284086,0.364452,0.205467,0.244705,0.354232,0.195596
265,0,12,1371.52,12,1371.52,0,1,33,246.7,0.190532,0.170906,0.279708,0.358854,0.20425,0.243264,0.358051,0.194435
266,0,12,1358.03,12,1358.03,3,1,33,246.577,0.296419,0.148535,0.243119,0.311927,0.172634,0.360368,0.302661,0.164337
267,0,12,1358.03,12,1358.03,1,3,0,246.453,0.24453,0.122517,0.200553,0.4324,0.138624,0.486353,0.243063,0.13196
268,0,12,1358.03,12,1358.03,2,1,0,246.33,0.246324,0.11604,0.202016,0.435621,0.139626,0.48999,0.244847,0.125537
269,0,12,1358.03,12,1358.03,3,1,0,246.207,0.251649,0.118531,0.18473,0.44509,0.152378,0.443385,0.267238,0.137
270,0,12,1358.03,12,1358.03,3,1,0,246.084,0.272394,0.128282,0.199946,0.399378,0.16462,0.398637,0.28874,0.148003
271,0,12,1358.03,12,1358.03,3,1,0,245.961,0.291992,0.137491,0.214319,0.356198,0.176188,0.356347,0.309066,0.1584
272,0,12,1358.03,12,1358.03,1,1,0,245.838,0.310233,0.146058,0.227693,0.316015,0.186963,0.316948,0.328004,0.168084
273,0,12,1358.03,12,1358.03,0,3,0,245.715,0.314598,0.134056,0.230883,0.320463,0.196721,0.281264,0.345162,0.176853
274,0,12,1358.03,12,1358.03,0,0,0,245.592,0.27816,0.141166,0.243155,0.337518,0.200305,0.286409,0.35149,0.161797
275,0,12,1358.03,12,1358.03,1,1,0,245.469,0.24767,0.147112,0.253423,0.351795,0.182107,0.292927,0.359504,0.165461
276,0,12,1358.03,12,1358.03,0,2,0,245.346,0.250832,0.136198,0.25666,0.35631,0.190013,0.262183,0.375163,0.172641
277,0,12,1358.03,12,1358.03,0,2,0,245.224,0.225135,0.14085,0.265461,0.368553,0.202111,0.278894,0.335367,0.183629
278,0,12,1358.03,12,1358.03,2,3,0,245.101,0.203645,0.144737,0.272821,0.378797,0.213319,0.294379,0.298494,0.193808
279,0,12,1358.03,12,1358.03,3,1,0,244.979,0.211375,0.150222,0.245178,0.393225,0.218243,0.301193,0.305405,0.17516
280,0,12,1358.03,12,1358.03,3,1,9,244.856,0.225769,0.16044,0.261881,0.35191,0.228764,0.267491,0.32015,0.183596
281,0,12,1358.03,12,1381.41,3,2,9,244.734,0.224416,0.159468,0.26032,0.355796,0.226217,0.275631,0.316607,0.181544
282,0,12,1358.03,12,1381.41,0,3,0,244.611,0.223084,0.15851,0.258782,0.359624,0.224545,0.273605,0.321656,0.180194
283,0,12,1358.03,12,1550.8,1,0,9,244.489,0.201925,0.162809,0.265827,0.369439,0.228827,0.278833,0.327814,0.164526
284,0,12,1358.03,12,1550.8,1,1,0,244.367,0.198578,0.176625,0.261436,0.363361,0.23934,0.275035,0.323358,0.162268
285,0,12,1358.03,12,1550.8,3,0,0,244.245,0.202033,0.162242,0.265999,0.369726,0.248972,0.245853,0.336391,0.168784
286,0,12,1358.03,12,1550.8,3,0,0,244.123,0.214725,0.172427,0.282725,0.330123,0.224109,0.253989,0.347545,0.174357
287,0,12,1358.03,12,1550.8,2,3,0,244,0.226462,0.181844,0.298195,0.293499,0.203277,0.260805,0.356895,0.179023
288,0,12,1358.03,12,1550.8,3,2,0,243.878,0.237394,0.190613,0.264309,0.307683,0.206754,0.265279,0.363039,0.164929
289,0,12,1358.03,12,1550.8,0,2,0,243.757,0.24922,0.2001,0.277482,0.273197,0.21904,0.281057,0.325181,0.174722
290,0,12,1358.03,12,1550.8,0,2,0,243.635,0.221565,0.207462,0.287709,0.283265,0.230408,0.295657,0.290154,0.183781
291,0,12,1358.03,12,1550.8,1,2,0,243.513,0.198603,0.213571,0.296201,0.291625,0.240723,0.30891,0.258366,0.192001
292,0,12,1358.03,12,1550.8,3,3,0,243.391,0.203976,0.192248,0.304238,0.299537,0.249357,0.320005,0.231761,0.198878
293,0,12,1358.03,12,1550.8,2,3,0,243.269,0.213595,0.201311,0.31861,0.266484,0.254827,0.327041,0.236842,0.18129
294,0,12,1358.03,12,1550.8,1,2,0,243.148,0.224445,0.211535,0.283987,0.280033,0.259423,0.332956,0.24111,0.166511
295,0,12,1358.03,12,1529.9,3,2,13,243.026,0.230466,0.190357,0.291619,0.287558,0.267256,0.343027,0.218194,0.171523
296,0,12,1358.03,12,1529.9,0,1,0,242.905,0.222601,0.183854,0.281681,0.311864,0.257561,0.330599,0.246554,0.165286
297,0,12,1358.03,12,1529.9,1,0,0,242.783,0.200946,0.188962,0.289531,0.320562,0.270955,0.295805,0.259373,0.173866
298,0,12,1358.03,12,1529.9,2,2,0,242.662,0.204995,0.17257,0.295385,0.327051,0.242369,0.307415,0.269546,0.180671
299,0,12,1358.03,12,1529.9,1,3,0,242.54,0.213973,0.180122,0.264498,0.341407,0.251556,0.319082,0.241854,0.187508
300,0,12,1358.03,12,1529.9,2,3,0,242.419,0.217684,0.16586,0.269096,0.34736,0.256374,0.325209,0.246485,0.171932
301,0,12,1358.03,12,1529.9,2,2,0,242.298,0.225504,0.171809,0.242815,0.359873,0.260436,0.330377,0.250387,0.1588
302,0,12,1358.03,12,1529.9,3,3,0,242.177,0.232086,0.176813,0.220691,0.37041,0.268706,0.340884,0.226584,0.163826
303,0,12,1358.03,12,1529.9,2,0,0,242.056,0.245832,0.187276,0.23376,0.333133,0.272369,0.345547,0.229665,0.152419
304,0,12,1358.03,12,1529.9,3,2,0,241.935,0.252775,0.192554,0.212109,0.342562,0.246427,0.357888,0.237848,0.157837
305,0,12,1358.03,12,1517.29,0,0,13,241.814,0.266301,0.202847,0.223452,0.307399,0.253131,0.367651,0.217102,0.162116
306,0,12,1358.03,12,1517.29,0,2,0,241.693,0.293176,0.195409,0.215263,0.296152,0.283483,0.352734,0.208271,0.155513
307,0,12,1358.03,12,1517.29,0,3,0,241.572,0.261863,0.204058,0.224794,0.309285,0.289571,0.360325,0.191271,0.158833
308,0,12,1358.03,12,1517.29,1,1,0,241.451,0.235587,0.211313,0.232791,0.320309,0.293031,0.364646,0.193541,0.148782
309,0,12,1358.03,12,1517.29,0,0,9,241.33,0.241156,0.19265,0.238294,0.327901,0.309646,0.328661,0.204497,0.157196
310,0,12,1358.03,12,1517.29,0,3,0,241.21,0.25321,0.189578,0.234504,0.322707,0.318604,0.324416,0.201837,0.155143
311,0,12,1358.03,12,1517.29,0,0,0,241.089,0.228856,0.195749,0.242148,0.333247,0.322565,0.32845,0.204327,0.144657
312,0,12,1358.03,12,1517.29,3,3,0,240.969,0.208378,0.200936,0.248574,0.342112,0.289843,0.344337,0.21419,0.151629
313,0,12,1358.03,12,1517.29,2,3,0,240.848,0.219306,0.211471,0.261619,0.307604,0.293018,0.348121,0.216523,0.142338
314,0,12,1358.03,12,1517.29,0,0,0,240.728,0.226965,0.218855,0.235811,0.318369,0.295737,0.351363,0.218519,0.134381
315,0,12,1358.03,12,1517.29,3,1,0,240.607,0.206499,0.224642,0.242049,0.32681,0.267663,0.365394,0.227223,0.13972
316,0,12,1358.03,12,1517.29,2,1,0,240.487,0.216625,0.235661,0.253926,0.293789,0.282591,0.330028,0.239888,0.147493
317,0,12,1358.03,12,1517.29,2,0,0,240.367,0.223889,0.243567,0.228885,0.303659,0.296481,0.297125,0.251671,0.154723
318,0,12,1358.03,12,1517.29,2,2,0,240.247,0.229984,0.250202,0.207869,0.311945,0.266225,0.309916,0.262497,0.161362
319,0,12,1358.03,12,1518.09,0,3,9,240.127,0.235109,0.255782,0.190194,0.318915,0.275252,0.320435,0.237497,0.166817
320,0,12,1358.03,12,1518.09,2,1,0,240.006,0.24809,0.25144,0.186955,0.313516,0.27016,0.314517,0.233097,0.182226
321,0,12,1358.03,12,1518.09,3,2,0,239.886,0.252575,0.255986,0.172241,0.319198,0.28255,0.283103,0.243779,0.190568
322,0,12,1358.03,12,1518.09,0,0,0,239.767,0.264447,0.268019,0.180323,0.287212,0.291349,0.29192,0.220244,0.196487
323,0,12,1358.03,12,1518.09,1,2,0,239.647,0.238071,0.277633,0.186777,0.297519,0.261969,0.304035,0.229371,0.204626
324,0,12,1358.03,12,1518.09,3,1,0,239.527,0.247132,0.250136,0.193876,0.308856,0.26889,0.312077,0.209012,0.210021
325,0,12,1358.03,12,1518.09,0,1,0,239.407,0.258143,0.261281,0.202504,0.278072,0.280894,0.281389,0.218331,0.219386
326,0,12,1358.03,12,1518.09,2,3,0,239.287,0.232565,0.270292,0.209477,0.287666,0.291938,0.253156,0.226905,0.228001
327,0,12,1358.03,12,1518.09,0,0,0,239.168,0.237931,0.276537,0.191218,0.294315,0.299646,0.259832,0.232884,0.207637
328,0,12,1358.03,12,1518.09,0,0,0,239.048,0.216099,0.284463,0.196684,0.302755,0.27027,0.270737,0.242652,0.216341
329,0,12,1358.03,12,1543.58,1,2,9,238.929,0.197715,0.291138,0.201285,0.309863,0.243321,0.280741,0.251613,0.224326
330,0,12,1358.03,12,1543.58,1,0,0,238.809,0.194638,0.302143,0.198152,0.305067,0.239483,0.276321,0.263411,0.220784
331,0,12,1358.03,12,1543.58,2,2,0,238.69,0.202895,0.272508,0.206559,0.318038,0.217079,0.284466,0.271173,0.227282
332,0,12,1358.03,12,1543.58,3,3,9,238.57,0.20706,0.278118,0.190227,0.324595,0.224869,0.29469,0.245001,0.23544
333,0,12,1358.03,12,1543.58,2,3,0,238.451,0.2039,0.27389,0.187321,0.334889,0.220912,0.28952,0.240693,0.248875
334,0,12,1358.03,12,1543.65,0,2,9,238.332,0.207186,0.278321,0.174173,0.34032,0.227639,0.298352,0.248026,0.225983
335,0,12,1358.03,12,1543.65,1,2,0,238.213,0.223255,0.27268,0.170628,0.333436,0.223654,0.293146,0.261172,0.222027
336,0,12,1358.03,12,1531.81,0,1,13,238.094,0.230741,0.248274,0.17634,0.344645,0.231012,0.302806,0.236851,0.229331
337,0,12,1358.03,12,1531.81,2,2,0,237.975,0.262535,0.23801,0.169038,0.330418,0.221218,0.332364,0.226811,0.219608
338,0,12,1358.03,12,1531.81,2,3,0,237.856,0.26599,0.241137,0.158092,0.334781,0.226388,0.340159,0.208713,0.22474
339,0,12,1358.03,12,1531.81,2,2,0,237.737,0.268943,0.243809,0.148734,0.338514,0.231476,0.347833,0.213401,0.207289
340,0,12,1358.03,12,1531.81,1,0,0,237.618,0.271476,0.246102,0.140703,0.341719,0.236068,0.354762,0.197774,0.211396
341,0,12,1358.03,12,1531.81,3,2,0,237.499,0.278887,0.225525,0.144525,0.351063,0.217855,0.363241,0.202477,0.216427
342,0,12,1358.03,12,1531.81,1,1,0,237.38,0.292959,0.236894,0.151797,0.31835,0.22155,0.369439,0.188914,0.220097
343,0,12,1358.03,12,1531.81,0,3,0,237.262,0.300679,0.216799,0.155777,0.326745,0.233142,0.336454,0.198792,0.231613
344,0,12,1358.03,12,1531.81,1,0,0,237.143,0.27291,0.225403,0.161948,0.339739,0.238617,0.344381,0.203454,0.213548
345,0,12,1358.03,12,1531.81,2,0,0,237.024,0.27908,0.207891,0.165593,0.347436,0.220048,0.352799,0.208405,0.218748
346,0,12,1358.03,12,1531.81,0,1,0,236.906,0.28225,0.21024,0.156113,0.351397,0.204235,0.359972,0.21262,0.223173
347,0,12,1358.03,12,1531.81,1,1,0,236.787,0.258136,0.217295,0.161342,0.363227,0.214435,0.328004,0.223239,0.234323
348,0,12,1358.03,12,1531.81,3,2,0,236.669,0.263211,0.201898,0.164499,0.370393,0.223963,0.298136,0.233161,0.244739
349,0,12,1358.03,12,1531.81,3,2,0,236.551,0.277003,0.212466,0.173102,0.33743,0.229616,0.305678,0.213784,0.250921
350,0,12,1358.03,12,1531.81,1,1,0,236.432,0.289914,0.222357,0.181153,0.306577,0.234405,0.312072,0.197364,0.256159
351,0,12,1358.03,12,1531.81,3,0,0,236.314,0.296587,0.204471,0.185305,0.313637,0.244111,0.283589,0.205529,0.266771
352,0,12,1358.03,12,1531.81,0,1,0,236.196,0.309155,0.21312,0.193139,0.284586,0.222887,0.291558,0.211291,0.274264
353,0,12,1358.03,12,1531.81,1,2,0,236.078,0.280569,0.221934,0.201123,0.296373,0.23132,0.264744,0.219283,0.284653
354,0,12,1358.03,12,1531.81,3,3,0,235.96,0.287043,0.203992,0.20575,0.303215,0.23655,0.270738,0.201611,0.291101
355,0,12,1358.03,12,1531.81,3,1,0,235.842,0.298563,0.212165,0.213994,0.275279,0.245412,0.280889,0.209158,0.264541
356,0,12,1358.03,12,1531.81,3,3,0,235.724,0.308695,0.21935,0.221241,0.250714,0.254182,0.255194,0.216625,0.273999
357,0,12,1358.03,12,1530.99,3,0,13,235.606,0.31729,0.225442,0.227386,0.229882,0.26296,0.264007,0.224098,0.248935
358,0,12,1358.03,12,1530.99,3,0,0,235.488,0.303821,0.215857,0.217718,0.262604,0.293296,0.253144,0.21487,0.238689
359,0,12,1358.03,12,1530.99,0,2,0,235.371,0.313164,0.22248,0.224399,0.239957,0.266812,0.262635,0.222919,0.247635
360,0,12,1358.03,12,1530.99,0,0,0,235.253,0.284884,0.231639,0.233638,0.24984,0.273208,0.268929,0.204296,0.253567
361,0,12,1358.03,12,1530.16,3,3,13,235.135,0.258705,0.240118,0.24219,0.258988,0.248378,0.278122,0.211268,0.262232
362,0,12,1358.03,12,1530.16,1,0,0,235.018,0.248318,0.230474,0.232463,0.288745,0.237792,0.266274,0.202256,0.293679
363,0,12,1358.03,12,1531.03,3,0,9,234.9,0.254439,0.211498,0.23819,0.295872,0.218519,0.273008,0.20736,0.301112
364,0,12,1358.03,12,1531.03,3,1,0,234.783,0.249809,0.207642,0.233853,0.308696,0.235177,0.267191,0.20293,0.294702
365,0,12,1358.03,12,1531.03,2,2,0,234.665,0.259875,0.216,0.243272,0.280852,0.24255,0.244208,0.209287,0.303955
366,0,12,1358.03,12,1531.03,2,0,0,234.548,0.267053,0.221958,0.222375,0.288614,0.247158,0.248848,0.194251,0.309743
367,0,12,1358.03,12,1531.03,1,3,0,234.431,0.27313,0.227001,0.204683,0.295186,0.227593,0.255313,0.199288,0.317805
368,0,12,1358.03,12,1525.36,3,0,13,234.314,0.279469,0.209068,0.209421,0.302042,0.236811,0.26566,0.207354,0.290176
369,0,12,1358.03,12,1525.36,3,1,0,234.196,0.266591,0.199422,0.199759,0.334228,0.269305,0.25435,0.198517,0.277828
370,0,12,1358.03,12,1525.36,1,1,0,234.079,0.278299,0.208168,0.20852,0.305013,0.277241,0.23239,0.204354,0.286016
371,0,12,1358.03,12,1525.36,0,1,0,233.962,0.283579,0.193149,0.212464,0.310807,0.283967,0.213778,0.209299,0.292957
372,0,12,1358.03,12,1525.36,3,0,0,233.845,0.259334,0.199677,0.219649,0.32134,0.289681,0.197969,0.213497,0.298853
373,0,12,1358.03,12,1525.36,0,1,0,233.728,0.270058,0.207923,0.228724,0.293296,0.264635,0.204941,0.22102,0.309404
374,0,12,1358.03,12,1525.36,0,3,0,233.611,0.24688,0.214518,0.235983,0.30262,0.269238,0.191111,0.224856,0.314795
375,0,12,1358.03,12,1525.36,3,0,0,233.495,0.227187,0.220119,0.24215,0.310543,0.279848,0.198629,0.233708,0.287815
376,0,12,1358.03,12,1525.36,1,0,0,233.378,0.236076,0.22873,0.251628,0.283566,0.25576,0.205264,0.241523,0.297452
377,0,12,1358.03,12,1525.36,2,2,0,233.261,0.241594,0.210688,0.257513,0.290205,0.235271,0.210907,0.248171,0.305652
378,0,12,1358.03,12,1525.36,3,2,0,233.145,0.248536,0.216735,0.236176,0.298554,0.241232,0.216246,0.229108,0.313413
379,0,12,1358.03,12,1525.36,3,1,9,233.028,0.257698,0.224719,0.24488,0.272702,0.246318,0.2208,0.212845,0.320037
380,0,12,1358.03,12,1525.36,1,1,0,232.911,0.252709,0.220363,0.240137,0.286791,0.24041,0.239477,0.207735,0.312378
381,0,12,1358.03,12,1524.26,3,1,13,232.795,0.258089,0.20376,0.245247,0.292904,0.245976,0.221861,0.212537,0.319626
382,0,12,1358.03,12,1524.26,0,1,0,232.679,0.246017,0.19422,0.233773,0.325989,0.234985,0.256618,0.203035,0.305361
383,0,12,1358.03,12,1524.26,0,1,0,232.562,0.227814,0.198898,0.239413,0.333875,0.241352,0.236468,0.20853,0.313651
384,0,12,1358.03,12,1524.26,3,2,0,232.446,0.212254,0.202895,0.244232,0.340619,0.246781,0.219282,0.213214,0.320723
385,0,12,1358.03,12,1524.26,0,2,0,232.33,0.221367,0.211604,0.254725,0.312303,0.251149,0.223159,0.199274,0.326417
386,0,12,1358.03,12,1524.26,2,0,0,232.214,0.205919,0.215793,0.259778,0.31851,0.254896,0.226483,0.187318,0.331304
387,0,12,1358.03,12,1524.26,2,1,0,232.098,0.211436,0.221575,0.239918,0.327071,0.236409,0.232096,0.191953,0.339541
388,0,12,1358.03,12,1524.26,1,2,0,231.981,0.216148,0.226516,0.222948,0.334389,0.241119,0.21678,0.195769,0.346331
389,0,12,1358.03,12,1524.26,0,3,0,231.865,0.220321,0.211549,0.227254,0.340876,0.244306,0.21964,0.185121,0.350934
390,0,12,1358.03,12,1524.26,3,2,0,231.75,0.206418,0.215312,0.231299,0.346971,0.254901,0.229161,0.193139,0.322799
391,0,12,1358.03,12,1524.26,1,0,0,231.634,0.215285,0.224563,0.241241,0.31891,0.258379,0.232282,0.182122,0.327218
392,0,12,1358.03,12,1524.26,0,3,0,231.518,0.219471,0.209456,0.245937,0.325136,0.239685,0.238133,0.1867,0.335483
393,0,12,1358.03,12,1524.26,3,1,0,231.402,0.2053,0.213249,0.250398,0.331053,0.249414,0.247799,0.194269,0.308518
394,0,12,1358.03,12,1524.26,0,0,0,231.286,0.213538,0.221808,0.260457,0.304198,0.255395,0.229759,0.198918,0.315929
395,0,12,1358.03,12,1524.26,0,2,0,231.171,0.199413,0.225783,0.265134,0.30967,0.236856,0.235475,0.20386,0.323809
396,0,12,1358.03,12,1524.26,2,0,0,231.055,0.187306,0.22919,0.269143,0.314362,0.240392,0.23899,0.191954,0.328664
