iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
17392,10,828.937,10,828.937,0,2,33,2.55062,1,0,0,0,0,0,1,0
17393,10,828.937,10,828.937,0,2,33,2.54935,1,0,0,0,0,0,1,0
17394,10,828.937,10,828.937,0,2,33,2.54807,1,0,0,0,0,0,1,0
17395,10,828.937,10,828.937,0,2,33,2.5468,1,0,0,0,0,0,1,0
17396,10,828.937,10,828.937,0,2,33,2.54552,1,0,0,0,0,0,1,0
17397,10,828.937,10,828.937,0,2,33,2.54425,1,0,0,0,0,0,1,0
17398,10,828.937,10,828.937,0,2,33,2.54298,1,0,0,0,0,0,1,0
17399,10,828.937,10,828.937,0,2,33,2.54171,1,0,0,0,0,0,1,0
17400,10,828.937,10,828.937,0,2,33,2.54044,1,0,0,0,0,0,1,0
17401,10,828.937,10,828.937,0,2,33,2.53917,1,0,0,0,0,0,1,0
17402,10,828.937,10,828.937,0,2,33,2.5379,1,0,0,0,0,0,1,0
17403,10,828.937,10,828.937,0,2,33,2.53663,1,0,0,0,0,0,1,0
17404,10,828.937,10,828.937,0,2,33,2.53536,1,0,0,0,0,0,1,0
17405,10,828.937,10,828.937,0,2,33,2.53409,1,0,0,0,0,0,1,0
17406,10,828.937,10,828.937,0,2,33,2.53283,1,0,0,0,0,0,1,0
17407,10,828.937,10,828.937,0,2,33,2.53156,1,0,0,0,0,0,1,0
17408,10,828.937,10,828.937,0,2,33,2.53029,1,0,0,0,0,0,1,0
17409,10,828.937,10,828.937,0,2,33,2.52903,1,0,0,0,0,0,1,0
17410,10,828.937,10,828.937,0,2,33,2.52776,1,0,0,0,0,0,1,0
17411,10,828.937,10,828.937,0,2,33,2.5265,1,0,0,0,0,0,1,0
17412,10,828.937,10,828.937,0,2,33,2.52524,1,0,0,0,0,0,1,0
17413,10,828.937,10,828.937,0,2,33,2.52397,1,0,0,0,0,0,1,0
17414,10,828.937,10,828.937,0,2,33,2.52271,1,0,0,0,0,0,1,0
17415,10,828.937,10,828.937,0,2,33,2.52145,1,0,0,0,0,0,1,0
17416,10,828.937,10,828.937,0,2,33,2.52019,1,0,0,0,0,0,1,0
17417,10,828.937,10,828.937,0,2,33,2.51893,1,0,0,0,0,0,1,0
17418,10,828.937,10,828.937,0,2,33,2.51767,1,0,0,0,0,0,1,0
17419,10,828.937,10,828.937,0,2,33,2.51641,1,0,0,0,0,0,1,0
17420,10,828.937,10,828.937,0,2,33,2.51515,1,0,0,0,0,0,1,0
17421,10,828.937,10,828.937,0,2,33,2.5139,1,0,0,0,0,0,1,0
17422,10,828.937,10,828.937,0,2,33,2.51264,1,0,0,0,0,0,1,0
17423,10,828.937,10,828.937,0,2,33,2.51138,1,0,0,0,0,0,1,0
17424,10,828.937,10,828.937,0,2,33,2.51013,1,0,0,0,0,0,1,0
17425,10,828.937,10,828.937,0,2,33,2.50887,1,0,0,0,0,0,1,0
17426,10,828.937,10,828.937,0,2,33,2.50762,1,0,0,0,0,0,1,0
17427,10,828.937,10,828.937,0,2,33,2.50636,1,0,0,0,0,0,1,0
17428,10,828.937,10,828.937,0,2,33,2.50511,1,0,0,0,0,0,1,0
17429,10,828.937,10,828.937,0,2,33,2.50386,1,0,0,0,0,0,1,0
17430,10,828.937,10,828.937,0,2,33,2.50261,1,0,0,0,0,0,1,0
17431,10,828.937,10,828.937,0,2,33,2.50135,1,0,0,0,0,0,1,0
17432,10,828.937,10,828.937,0,2,33,2.5001,1,0,0,0,0,0,1,0
17433,10,828.937,10,828.937,0,2,33,2.49885,1,0,0,0,0,0,1,0
17434,10,828.937,10,828.937,0,2,33,2.4976,1,0,0,0,0,0,1,0
17435,10,828.937,10,828.937,0,2,33,2.49636,1,0,0,0,0,0,1,0
17436,10,828.937,10,828.937,0,2,33,2.49511,1,0,0,0,0,0,1,0
17437,10,828.937,10,828.937,0,2,33,2.49386,1,0,0,0,0,0,1,0
17438,10,828.937,10,828.937,0,2,33,2.49261,1,0,0,0,0,0,1,0
17439,10,828.937,10,828.937,0,2,33,2.49137,1,0,0,0,0,0,1,0
17440,10,828.937,10,828.937,0,2,33,2.49012,1,0,0,0,0,0,1,0
17441,10,828.937,10,828.937,0,2,33,2.48888,1,0,0,0,0,0,1,0
17442,10,828.937,10,828.937,0,2,33,2.48763,1,0,0,0,0,0,1,0
17443,10,828.937,10,828.937,0,2,33,2.48639,1,0,0,0,0,0,1,0
17444,10,828.937,10,828.937,0,2,33,2.48514,1,0,0,0,0,0,1,0
17445,10,828.937,10,828.937,0,2,33,2.4839,1,0,0,0,0,0,1,0
17446,10,828.937,10,828.937,0,2,33,2.48266,1,0,0,0,0,0,1,0
17447,10,828.937,10,828.937,0,2,33,2.48142,1,0,0,0,0,0,1,0
17448,10,828.937,10,828.937,0,2,33,2.48018,1,0,0,0,0,0,1,0
17449,10,828.937,10,828.937,0,2,33,2.47894,1,0,0,0,0,0,1,0
17450,10,828.937,10,828.937,0,2,33,2.4777,1,0,0,0,0,0,1,0
17451,10,828.937,10,828.937,0,2,33,2.47646,1,0,0,0,0,0,1,0
17452,10,828.937,10,828.937,0,2,33,2.47522,1,0,0,0,0,0,1,0
17453,10,828.937,10,828.937,0,2,33,2.47398,1,0,0,0,0,0,1,0
17454,10,828.937,10,828.937,0,2,33,2.47275,1,0,0,0,0,0,1,0
17455,10,828.937,10,828.937,0,2,33,2.47151,1,0,0,0,0,0,1,0
17456,10,828.937,10,828.937,0,2,33,2.47027,1,0,0,0,0,0,1,0
17457,10,828.937,10,828.937,0,2,33,2.46904,1,0,0,0,0,0,1,0
17458,10,828.937,10,828.937,0,2,33,2.46781,1,0,0,0,0,0,1,0
17459,10,828.937,10,828.937,0,2,33,2.46657,1,0,0,0,0,0,1,0
17460,10,828.937,10,828.937,0,2,33,2.46534,1,0,0,0,0,0,1,0
17461,10,828.937,10,828.937,0,2,33,2.46411,1,0,0,0,0,0,1,0
17462,10,828.937,10,828.937,0,2,33,2.46287,1,0,0,0,0,0,1,0
17463,10,828.937,10,828.937,0,2,33,2.46164,1,0,0,0,0,0,1,0
17464,10,828.937,10,828.937,0,2,33,2.46041,1,0,0,0,0,0,1,0
17465,10,828.937,10,828.937,0,2,33,2.45918,1,0,0,0,0,0,1,0
17466,10,828.937,10,828.937,0,2,33,2.45795,1,0,0,0,0,0,1,0
17467,10,828.937,10,828.937,0,2,33,2.45672,1,0,0,0,0,0,1,0
17468,10,828.937,10,828.937,0,2,33,2.45549,1,0,0,0,0,0,1,0
17469,10,828.937,10,828.937,0,2,33,2.45427,1,0,0,0,0,0,1,0
17470,10,828.937,10,828.937,0,2,33,2.45304,1,0,0,0,0,0,1,0
17471,10,828.937,10,828.937,0,2,33,2.45181,1,0,0,0,0,0,1,0
17472,10,828.937,10,828.937,0,2,33,2.45059,1,0,0,0,0,0,1,0
17473,10,828.937,10,828.937,0,2,33,2.44936,1,0,0,0,0,0,1,0
17474,10,828.937,10,828.937,0,2,33,2.44814,1,0,0,0,0,0,1,0
17475,10,828.937,10,828.937,0,2,33,2.44691,1,0,0,0,0,0,1,0
17476,10,828.937,10,828.937,0,2,33,2.44569,1,0,0,0,0,0,1,0
17477,10,828.937,10,828.937,0,2,33,2.44447,1,0,0,0,0,0,1,0
17478,10,828.937,10,828.937,0,2,33,2.44324,1,0,0,0,0,0,1,0
17479,10,828.937,10,828.937,0,2,33,2.44202,1,0,0,0,0,0,1,0
17480,10,828.937,10,828.937,0,2,33,2.4408,1,0,0,0,0,0,1,0
17481,10,828.937,10,828.937,0,2,33,2.43958,1,0,0,0,0,0,1,0
17482,10,828.937,10,828.937,0,2,33,2.43836,1,0,0,0,0,0,1,0
17483,10,828.937,10,828.937,0,2,33,2.43714,1,0,0,0,0,0,1,0
17484,10,828.937,10,828.937,0,2,33,2.43592,1,0,0,0,0,0,1,0
17485,10,828.937,10,828.937,0,2,33,2.43471,1,0,0,0,0,0,1,0
17486,10,828.937,10,828.937,0,2,33,2.43349,1,0,0,0,0,0,1,0
17487,10,828.937,10,828.937,0,2,33,2.43227,1,0,0,0,0,0,1,0
17488,10,828.937,10,828.937,0,2,33,2.43106,1,0,0,0,0,0,1,0
17489,10,828.937,10,828.937,0,2,33,2.42984,1,0,0,0,0,0,1,0
17490,10,828.937,10,828.937,0,2,33,2.42862,1,0,0,0,0,0,1,0
17491,10,828.937,10,828.937,0,2,33,2.42741,1,0,0,0,0,0,1,0
17492,10,828.937,10,828.937,0,2,33,2.4262,1,0,0,0,0,0,1,0
17493,10,828.937,10,828.937,0,2,33,2.42498,1,0,0,0,0,0,1,0
17494,10,828.937,10,828.937,0,2,33,2.42377,1,0,0,0,0,0,1,0
17495,10,828.937,10,828.937,0,2,33,2.42256,1,0,0,0,0,0,1,0
17496,10,828.937,10,828.937,0,2,33,2.42135,1,0,0,0,0,0,1,0
17497,10,828.937,10,828.937,0,2,33,2.42014,1,0,0,0,0,0,1,0
17498,10,828.937,10,828.937,0,2,33,2.41893,1,0,0,0,0,0,1,0
17499,10,828.937,10,828.937,0,2,33,2.41772,1,0,0,0,0,0,1,0
17500,10,828.937,10,828.937,0,2,33,2.41651,1,0,0,0,0,0,1,0
17501,10,828.937,10,828.937,0,2,33,2.4153,1,0,0,0,0,0,1,0
17502,10,828.937,10,828.937,0,2,33,2.41409,1,0,0,0,0,0,1,0
17503,10,828.937,10,828.937,0,2,33,2.41289,1,0,0,0,0,0,1,0
17504,10,828.937,10,828.937,0,2,33,2.41168,1,0,0,0,0,0,1,0
17505,10,828.937,10,828.937,0,2,33,2.41047,1,0,0,0,0,0,1,0
17506,10,828.937,10,828.937,0,2,33,2.40927,1,0,0,0,0,0,1,0
17507,10,828.937,10,828.937,0,2,33,2.40806,1,0,0,0,0,0,1,0
17508,10,828.937,10,828.937,0,2,33,2.40686,1,0,0,0,0,0,1,0
17509,10,828.937,10,828.937,0,2,33,2.40566,1,0,0,0,0,0,1,0
17510,10,828.937,10,828.937,0,2,33,2.40445,1,0,0,0,0,0,1,0
17511,10,828.937,10,828.937,0,2,33,2.40325,1,0,0,0,0,0,1,0
17512,10,828.937,10,828.937,0,2,33,2.40205,1,0,0,0,0,0,1,0
17513,10,828.937,10,828.937,0,2,33,2.40085,1,0,0,0,0,0,1,0
17514,10,828.937,10,828.937,0,2,33,2.39965,1,0,0,0,0,0,1,0
17515,10,828.937,10,828.937,0,2,33,2.39845,1,0,0,0,0,0,1,0
17516,10,828.937,10,828.937,0,2,33,2.39725,1,0,0,0,0,0,1,0
17517,10,828.937,10,828.937,0,2,33,2.39605,1,0,0,0,0,0,1,0
17518,10,828.937,10,828.937,0,2,33,2.39485,1,0,0,0,0,0,1,0
17519,10,828.937,10,828.937,0,2,33,2.39365,1,0,0,0,0,0,1,0
17520,10,828.937,10,828.937,0,2,33,2.39246,1,0,0,0,0,0,1,0
17521,10,828.937,10,828.937,0,2,33,2.39126,1,0,0,0,0,0,1,0
17522,10,828.937,10,828.937,0,2,33,2.39007,1,0,0,0,0,0,1,0
17523,10,828.937,10,828.937,0,2,33,2.38887,1,0,0,0,0,0,1,0
17524,10,828.937,10,828.937,0,2,33,2.38768,1,0,0,0,0,0,1,0
17525,10,828.937,10,828.937,0,2,33,2.38648,1,0,0,0,0,0,1,0
17526,10,828.937,10,828.937,0,2,33,2.38529,1,0,0,0,0,0,1,0
17527,10,828.937,10,828.937,0,2,33,2.3841,1,0,0,0,0,0,1,0
17528,10,828.937,10,828.937,0,2,33,2.38291,1,0,0,0,0,0,1,0
17529,10,828.937,10,828.937,0,2,33,2.38171,1,0,0,0,0,0,1,0
17530,10,828.937,10,828.937,0,2,33,2.38052,1,0,0,0,0,0,1,0
17531,10,828.937,10,828.937,0,2,33,2.37933,1,0,0,0,0,0,1,0
17532,10,828.937,10,828.937,0,2,33,2.37814,1,0,0,0,0,0,1,0
17533,10,828.937,10,828.937,0,2,33,2.37695,1,0,0,0,0,0,1,0
17534,10,828.937,10,828.937,0,2,33,2.37577,1,0,0,0,0,0,1,0
17535,10,828.937,10,828.937,0,2,33,2.37458,1,0,0,0,0,0,1,0
17536,10,828.937,10,828.937,0,2,33,2.37339,1,0,0,0,0,0,1,0
17537,10,828.937,10,828.937,0,2,33,2.3722,1,0,0,0,0,0,1,0
17538,10,828.937,10,828.937,0,2,33,2.37102,1,0,0,0,0,0,1,0
17539,10,828.937,10,828.937,0,2,33,2.36983,1,0,0,0,0,0,1,0
17540,10,828.937,10,828.937,0,2,33,2.36865,1,0,0,0,0,0,1,0
17541,10,828.937,10,828.937,0,2,33,2.36746,1,0,0,0,0,0,1,0
17542,10,828.937,10,828.937,0,2,33,2.36628,1,0,0,0,0,0,1,0
17543,10,828.937,10,828.937,0,2,33,2.3651,1,0,0,0,0,0,1,0
17544,10,828.937,10,828.937,0,2,33,2.36391,1,0,0,0,0,0,1,0
17545,10,828.937,10,828.937,0,2,33,2.36273,1,0,0,0,0,0,1,0
17546,10,828.937,10,828.937,0,2,33,2.36155,1,0,0,0,0,0,1,0
17547,10,828.937,10,828.937,0,2,33,2.36037,1,0,0,0,0,0,1,0
17548,10,828.937,10,828.937,0,2,33,2.35919,1,0,0,0,0,0,1,0
17549,10,828.937,10,828.937,0,2,33,2.35801,1,0,0,0,0,0,1,0
17550,10,828.937,10,828.937,0,2,33,2.35683,1,0,0,0,0,0,1,0
17551,10,828.937,10,828.937,0,2,33,2.35565,1,0,0,0,0,0,1,0
17552,10,828.937,10,828.937,0,2,33,2.35447,1,0,0,0,0,0,1,0
17553,10,828.937,10,828.937,0,2,33,2.3533,1,0,0,0,0,0,1,0
17554,10,828.937,10,828.937,0,2,33,2.35212,1,0,0,0,0,0,1,0
17555,10,828.937,10,828.937,0,2,33,2.35094,1,0,0,0,0,0,1,0
17556,10,828.937,10,828.937,0,2,33,2.34977,1,0,0,0,0,0,1,0
17557,10,828.937,10,828.937,0,2,0,2.34859,1,0,0,0,0,0,1,0
17558,10,828.937,10,828.937,0,2,33,2.34742,1,0,0,0,0,0,1,0
17559,10,828.937,10,828.937,0,2,33,2.34625,1,0,0,0,0,0,1,0
17560,10,828.937,10,828.937,0,2,33,2.34507,1,0,0,0,0,0,1,0
17561,10,828.937,10,828.937,0,2,33,2.3439,1,0,0,0,0,0,1,0
17562,10,828.937,10,828.937,0,2,33,2.34273,1,0,0,0,0,0,1,0
17563,10,828.937,10,828.937,0,2,33,2.34156,1,0,0,0,0,0,1,0
17564,10,828.937,10,828.937,0,2,33,2.34039,1,0,0,0,0,0,1,0
17565,10,828.937,10,828.937,0,2,33,2.33922,1,0,0,0,0,0,1,0
17566,10,828.937,10,828.937,0,2,33,2.33805,1,0,0,0,0,0,1,0
17567,10,828.937,10,828.937,0,2,33,2.33688,1,0,0,0,0,0,1,0
17568,10,828.937,10,828.937,0,2,33,2.33571,1,0,0,0,0,0,1,0
17569,10,828.937,10,828.937,0,2,33,2.33454,1,0,0,0,0,0,1,0
17570,10,828.937,10,828.937,0,2,33,2.33337,1,0,0,0,0,0,1,0
17571,10,828.937,10,828.937,0,2,33,2.33221,1,0,0,0,0,0,1,0
17572,10,828.937,10,828.937,0,2,33,2.33104,1,0,0,0,0,0,1,0
17573,10,828.937,10,828.937,0,2,33,2.32988,1,0,0,0,0,0,1,0
17574,10,828.937,10,828.937,0,2,33,2.32871,1,0,0,0,0,0,1,0
17575,10,828.937,10,828.937,0,2,33,2.32755,1,0,0,0,0,0,1,0
17576,10,828.937,10,828.937,0,2,33,2.32638,1,0,0,0,0,0,1,0
17577,10,828.937,10,828.937,0,2,33,2.32522,1,0,0,0,0,0,1,0
17578,10,828.937,10,828.937,0,2,33,2.32406,1,0,0,0,0,0,1,0
17579,10,828.937,10,828.937,0,2,33,2.32289,1,0,0,0,0,0,1,0
17580,10,828.937,10,828.937,0,2,33,2.32173,1,0,0,0,0,0,1,0
17581,10,828.937,10,828.937,0,2,33,2.32057,1,0,0,0,0,0,1,0
17582,10,828.937,10,828.937,0,2,33,2.31941,1,0,0,0,0,0,1,0
17583,10,828.937,10,828.937,0,2,33,2.31825,1,0,0,0,0,0,1,0
17584,10,828.937,10,828.937,0,2,33,2.31709,1,0,0,0,0,0,1,0
17585,10,828.937,10,828.937,0,2,33,2.31593,1,0,0,0,0,0,1,0
17586,10,828.937,10,828.937,0,2,33,2.31478,1,0,0,0,0,0,1,0
17587,10,828.937,10,828.937,0,2,33,2.31362,1,0,0,0,0,0,1,0
17588,10,828.937,10,828.937,0,2,33,2.31246,1,0,0,0,0,0,1,0
17589,10,828.937,10,828.937,0,2,33,2.31131,1,0,0,0,0,0,1,0
17590,10,828.937,10,828.937,0,2,33,2.31015,1,0,0,0,0,0,1,0
17591,10,828.937,10,828.937,0,2,33,2.309,1,0,0,0,0,0,1,0
17592,10,828.937,10,828.937,0,2,33,2.30784,1,0,0,0,0,0,1,0
17593,10,828.937,10,828.937,0,2,33,2.30669,1,0,0,0,0,0,1,0
17594,10,828.937,10,828.937,0,2,33,2.30553,1,0,0,0,0,0,1,0
17595,10,828.937,10,828.937,0,2,33,2.30438,1,0,0,0,0,0,1,0
17596,10,828.937,10,828.937,0,2,33,2.30323,1,0,0,0,0,0,1,0
17597,10,828.937,10,828.937,0,2,33,2.30208,1,0,0,0,0,0,1,0
17598,10,828.937,10,828.937,0,2,33,2.30093,1,0,0,0,0,0,1,0
17599,10,828.937,10,828.937,0,2,0,2.29978,1,0,0,0,0,0,1,0
17600,10,828.937,10,828.937,0,2,33,2.29863,1,0,0,0,0,0,1,0
17601,10,828.937,10,828.937,0,2,33,2.29748,1,0,0,0,0,0,1,0
17602,10,828.937,10,828.937,0,2,33,2.29633,1,0,0,0,0,0,1,0
17603,10,828.937,10,828.937,0,2,33,2.29518,1,0,0,0,0,0,1,0
17604,10,828.937,10,828.937,0,2,33,2.29403,1,0,0,0,0,0,1,0
17605,10,828.937,10,828.937,0,2,33,2.29288,1,0,0,0,0,0,1,0
17606,10,828.937,10,828.937,0,2,33,2.29174,1,0,0,0,0,0,1,0
17607,10,828.937,10,828.937,0,2,33,2.29059,1,0,0,0,0,0,1,0
17608,10,828.937,10,828.937,0,2,33,2.28945,1,0,0,0,0,0,1,0
17609,10,828.937,10,828.937,0,2,33,2.2883,1,0,0,0,0,0,1,0
17610,10,828.937,10,828.937,0,2,33,2.28716,1,0,0,0,0,0,1,0
17611,10,828.937,10,828.937,0,2,33,2.28601,1,0,0,0,0,0,1,0
17612,10,828.937,10,828.937,0,2,33,2.28487,1,0,0,0,0,0,1,0
17613,10,828.937,10,828.937,0,2,33,2.28373,1,0,0,0,0,0,1,0
17614,10,828.937,10,828.937,0,2,33,2.28259,1,0,0,0,0,0,1,0
17615,10,828.937,10,828.937,0,2,33,2.28145,1,0,0,0,0,0,1,0
17616,10,828.937,10,828.937,0,2,33,2.28031,1,0,0,0,0,0,1,0
17617,10,828.937,10,828.937,0,2,33,2.27917,1,0,0,0,0,0,1,0
17618,10,828.937,10,828.937,0,2,33,2.27803,1,0,0,0,0,0,1,0
17619,10,828.937,10,828.937,0,2,33,2.27689,1,0,0,0,0,0,1,0
17620,10,828.937,10,828.937,0,2,33,2.27575,1,0,0,0,0,0,1,0
17621,10,828.937,10,828.937,0,2,33,2.27461,1,0,0,0,0,0,1,0
17622,10,828.937,10,828.937,0,2,33,2.27347,1,0,0,0,0,0,1,0
17623,10,828.937,10,828.937,0,2,33,2.27234,1,0,0,0,0,0,1,0
17624,10,828.937,10,828.937,0,2,33,2.2712,1,0,0,0,0,0,1,0
17625,10,828.937,10,828.937,0,2,33,2.27006,1,0,0,0,0,0,1,0
17626,10,828.937,10,828.937,0,2,33,2.26893,1,0,0,0,0,0,1,0
17627,10,828.937,10,828.937,0,2,33,2.26779,1,0,0,0,0,0,1,0
17628,10,828.937,10,828.937,0,2,33,2.26666,1,0,0,0,0,0,1,0
17629,10,828.937,10,828.937,0,2,33,2.26553,1,0,0,0,0,0,1,0
17630,10,828.937,10,828.937,0,2,33,2.26439,1,0,0,0,0,0,1,0
17631,10,828.937,10,828.937,0,2,33,2.26326,1,0,0,0,0,0,1,0
17632,10,828.937,10,828.937,0,2,33,2.26213,1,0,0,0,0,0,1,0
17633,10,828.937,10,828.937,0,2,33,2.261,1,0,0,0,0,0,1,0
17634,10,828.937,10,828.937,0,2,33,2.25987,1,0,0,0,0,0,1,0
17635,10,828.937,10,828.937,0,2,33,2.25874,1,0,0,0,0,0,1,0
17636,10,828.937,10,828.937,0,2,33,2.25761,1,0,0,0,0,0,1,0
17637,10,828.937,10,828.937,0,2,33,2.25648,1,0,0,0,0,0,1,0
17638,10,828.937,10,828.937,0,2,33,2.25535,1,0,0,0,0,0,1,0
17639,10,828.937,10,828.937,0,2,33,2.25423,1,0,0,0,0,0,1,0
17640,10,828.937,10,828.937,0,2,33,2.2531,1,0,0,0,0,0,1,0
17641,10,828.937,10,828.937,0,2,33,2.25197,1,0,0,0,0,0,1,0
17642,10,828.937,10,828.937,0,2,33,2.25085,1,0,0,0,0,0,1,0
17643,10,828.937,10,828.937,0,2,33,2.24972,1,0,0,0,0,0,1,0
17644,10,828.937,10,828.937,0,2,33,2.2486,1,0,0,0,0,0,1,0
17645,10,828.937,10,828.937,0,2,33,2.24747,1,0,0,0,0,0,1,0
17646,10,828.937,10,828.937,0,2,33,2.24635,1,0,0,0,0,0,1,0
17647,10,828.937,10,828.937,0,2,33,2.24522,1,0,0,0,0,0,1,0
17648,10,828.937,10,828.937,0,2,33,2.2441,1,0,0,0,0,0,1,0
17649,10,828.937,10,828.937,0,2,33,2.24298,1,0,0,0,0,0,1,0
17650,10,828.937,10,828.937,0,2,33,2.24186,1,0,0,0,0,0,1,0
17651,10,828.937,10,828.937,0,2,33,2.24074,1,0,0,0,0,0,1,0
17652,10,828.937,10,828.937,0,2,33,2.23962,1,0,0,0,0,0,1,0
17653,10,828.937,10,828.937,0,2,33,2.2385,1,0,0,0,0,0,1,0
17654,10,828.937,10,828.937,0,2,33,2.23738,1,0,0,0,0,0,1,0
17655,10,828.937,10,828.937,0,2,33,2.23626,1,0,0,0,0,0,1,0
17656,10,828.937,10,828.937,0,2,33,2.23514,1,0,0,0,0,0,1,0
17657,10,828.937,10,828.937,0,2,33,2.23402,1,0,0,0,0,0,1,0
17658,10,828.937,10,828.937,0,2,33,2.23291,1,0,0,0,0,0,1,0
17659,10,828.937,10,828.937,0,2,33,2.23179,1,0,0,0,0,0,1,0
17660,10,828.937,10,828.937,0,2,33,2.23067,1,0,0,0,0,0,1,0
17661,10,828.937,10,828.937,0,2,33,2.22956,1,0,0,0,0,0,1,0
17662,10,828.937,10,828.937,0,2,33,2.22844,1,0,0,0,0,0,1,0
17663,10,828.937,10,828.937,0,2,33,2.22733,1,0,0,0,0,0,1,0
17664,10,828.937,10,828.937,0,2,33,2.22622,1,0,0,0,0,0,1,0
17665,10,828.937,10,828.937,0,2,33,2.2251,1,0,0,0,0,0,1,0
17666,10,828.937,10,828.937,0,2,33,2.22399,1,0,0,0,0,0,1,0
17667,10,828.937,10,828.937,0,2,33,2.22288,1,0,0,0,0,0,1,0
17668,10,828.937,10,828.937,0,2,33,2.22177,1,0,0,0,0,0,1,0
17669,10,828.937,10,828.937,0,2,33,2.22066,1,0,0,0,0,0,1,0
17670,10,828.937,10,828.937,0,2,33,2.21955,1,0,0,0,0,0,1,0
17671,10,828.937,10,828.937,0,2,33,2.21844,1,0,0,0,0,0,1,0
17672,10,828.937,10,828.937,0,2,33,2.21733,1,0,0,0,0,0,1,0
17673,10,828.937,10,828.937,0,2,33,2.21622,1,0,0,0,0,0,1,0
17674,10,828.937,10,828.937,0,2,33,2.21511,1,0,0,0,0,0,1,0
17675,10,828.937,10,828.937,0,2,33,2.214,1,0,0,0,0,0,1,0
17676,10,828.937,10,828.937,0,2,33,2.2129,1,0,0,0,0,0,1,0
17677,10,828.937,10,828.937,0,2,33,2.21179,1,0,0,0,0,0,1,0
17678,10,828.937,10,828.937,0,2,33,2.21068,1,0,0,0,0,0,1,0
17679,10,828.937,10,828.937,0,2,0,2.20958,1,0,0,0,0,0,1,0
17680,10,828.937,10,828.937,0,2,33,2.20847,1,0,0,0,0,0,1,0
17681,10,828.937,10,828.937,0,2,33,2.20737,1,0,0,0,0,0,1,0
17682,10,828.937,10,828.937,0,2,33,2.20627,1,0,0,0,0,0,1,0
17683,10,828.937,10,828.937,0,2,33,2.20516,1,0,0,0,0,0,1,0
17684,10,828.937,10,828.937,0,2,33,2.20406,1,0,0,0,0,0,1,0
17685,10,828.937,10,828.937,0,2,33,2.20296,1,0,0,0,0,0,1,0
17686,10,828.937,10,828.937,0,2,33,2.20186,1,0,0,0,0,0,1,0
17687,10,828.937,10,828.937,0,2,33,2.20075,1,0,0,0,0,0,1,0
17688,10,828.937,10,828.937,0,2,33,2.19965,1,0,0,0,0,0,1,0
17689,10,828.937,10,828.937,0,2,33,2.19855,1,0,0,0,0,0,1,0
17690,10,828.937,10,828.937,0,2,33,2.19746,1,0,0,0,0,0,1,0
17691,10,828.937,10,828.937,0,2,33,2.19636,1,0,0,0,0,0,1,0
17692,10,828.937,10,828.937,0,2,33,2.19526,1,0,0,0,0,0,1,0
17693,10,828.937,10,828.937,0,2,33,2.19416,1,0,0,0,0,0,1,0
17694,10,828.937,10,828.937,0,2,33,2.19306,1,0,0,0,0,0,1,0
17695,10,828.937,10,828.937,0,2,33,2.19197,1,0,0,0,0,0,1,0
17696,10,828.937,10,828.937,0,2,33,2.19087,1,0,0,0,0,0,1,0
17697,10,828.937,10,828.937,0,2,33,2.18978,1,0,0,0,0,0,1,0
17698,10,828.937,10,828.937,0,2,33,2.18868,1,0,0,0,0,0,1,0
17699,10,828.937,10,828.937,0,2,33,2.18759,1,0,0,0,0,0,1,0
17700,10,828.937,10,828.937,0,2,33,2.18649,1,0,0,0,0,0,1,0
17701,10,828.937,10,828.937,0,2,33,2.1854,1,0,0,0,0,0,1,0
17702,10,828.937,10,828.937,0,2,33,2.18431,1,0,0,0,0,0,1,0
17703,10,828.937,10,828.937,0,2,33,2.18321,1,0,0,0,0,0,1,0
17704,10,828.937,10,828.937,0,2,33,2.18212,1,0,0,0,0,0,1,0
17705,10,828.937,10,828.937,0,2,33,2.18103,1,0,0,0,0,0,1,0
17706,10,828.937,10,828.937,0,2,33,2.17994,1,0,0,0,0,0,1,0
17707,10,828.937,10,828.937,0,2,33,2.17885,1,0,0,0,0,0,1,0
17708,10,828.937,10,828.937,0,2,33,2.17776,1,0,0,0,0,0,1,0
17709,10,828.937,10,828.937,0,2,33,2.17667,1,0,0,0,0,0,1,0
17710,10,828.937,10,828.937,0,2,33,2.17558,1,0,0,0,0,0,1,0
17711,10,828.937,10,828.937,0,2,33,2.1745,1,0,0,0,0,0,1,0
17712,10,828.937,10,828.937,0,2,33,2.17341,1,0,0,0,0,0,1,0
17713,10,828.937,10,828.937,0,2,33,2.17232,1,0,0,0,0,0,1,0
17714,10,828.937,10,828.937,0,2,33,2.17124,1,0,0,0,0,0,1,0
17715,10,828.937,10,828.937,0,2,33,2.17015,1,0,0,0,0,0,1,0
17716,10,828.937,10,828.937,0,2,33,2.16907,1,0,0,0,0,0,1,0
17717,10,828.937,10,828.937,0,2,33,2.16798,1,0,0,0,0,0,1,0
17718,10,828.937,10,828.937,0,2,33,2.1669,1,0,0,0,0,0,1,0
17719,10,828.937,10,828.937,0,2,33,2.16581,1,0,0,0,0,0,1,0
17720,10,828.937,10,828.937,0,2,33,2.16473,1,0,0,0,0,0,1,0
17721,10,828.937,10,828.937,0,2,33,2.16365,1,0,0,0,0,0,1,0
17722,10,828.937,10,828.937,0,2,33,2.16257,1,0,0,0,0,0,1,0
